path,p,m,spAveCard,method,card,supported,extreme,unsupported,min1,min2,max1,max2,width1,width2,filter_time,spCard1,spCard2,spSupported1,spSupported2,spExtreme1,spExtreme2,spUnsupported1,spUnsupported2,spCard3,spSupported3,spExtreme3,spUnsupported3,spCard4,spSupported4,spExtreme4,spUnsupported4,spCard5,spSupported5,spExtreme5,spUnsupported5,min3,max3,width3,min4,max4,width4,min5,max5,width5,spSize,aveWidth,points_hypercube,pctSup,pctExt,spPctExt1,spPctExt2,spPctExt3,spPctExt4,spPctExt5,spAvePctExt,ubCard
alg1-prob-2-300|300|300-mmm-3_4.json,2,3,300,m,8588,475,35,8113,1,0,27533,28084,27532,28084,4.9663,300,300,22,20,15,12,278,280,300,15,12,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,27808,773264305,0.05530973451327434,0.004075454122030741,0.05,0.04,0.04,NA,NA,0.043333333333333335,27000000
alg1-prob-2-300|300|300-mmm-3_5.json,2,3,300,m,8507,271,22,8236,2,0,25440,24919,25438,24919,4.8556,300,300,13,13,11,8,287,287,300,14,7,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,25178.5,633939880,0.031856118490654756,0.0025861055601269544,0.03666666666666667,0.02666666666666667,0.023333333333333334,NA,NA,0.02888888888888889,27000000
alg1-prob-2-300|300|300-ull-3_1.json,2,3,300,ul,5623,316,293,5307,166,32,29899,29834,29733,29802,1.6503,300,300,151,159,141,156,149,141,300,2,2,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,29767.5,886162402,0.056197759203272274,0.05210741597012271,0.47,0.52,0.006666666666666667,NA,NA,0.3322222222222222,27000000
alg1-prob-2-300|300|300-ull-3_2.json,2,3,300,ul,5019,337,303,4682,10,2,29896,29843,29886,29841,1.3182,300,300,160,167,155,159,140,133,300,2,2,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,29863.5,891887854,0.06714484957162782,0.06037059175134489,0.5166666666666667,0.53,0.006666666666666667,NA,NA,0.35111111111111115,27000000
alg1-prob-2-300|300|300-ull-3_3.json,2,3,300,ul,5179,347,302,4832,5,153,29897,29722,29892,29569,1.4723,300,300,167,159,159,154,133,141,300,2,2,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,29730.5,883936010,0.06700135161228037,0.058312415524232476,0.53,0.5133333333333333,0.006666666666666667,NA,NA,0.35,27000000
alg1-prob-2-300|300|300-ull-3_4.json,2,3,300,ul,5134,343,297,4791,49,43,29898,29842,29849,29799,1.3295,300,300,157,167,150,159,143,133,300,2,2,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,29824,889530000,0.06680950525905727,0.057849629918192445,0.5,0.53,0.006666666666666667,NA,NA,0.34555555555555556,27000000
alg1-prob-2-300|300|300-ull-3_5.json,2,3,300,ul,5628,334,298,5294,167,33,29806,29740,29639,29707,1.6516,300,300,163,157,154,150,137,143,300,2,2,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,29673,880545120,0.059346126510305616,0.05294953802416489,0.5133333333333333,0.5,0.006666666666666667,NA,NA,0.33999999999999997,27000000
alg1-prob-2-300|300|300-uuu-3_1.json,2,3,300,u,1229,4,4,1225,303,172,29999,29998,29696,29826,1.281,300,300,2,2,2,2,298,298,300,2,2,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,29761,885772419,0.0032546786004882017,0.0032546786004882017,0.006666666666666667,0.006666666666666667,0.006666666666666667,NA,NA,0.006666666666666667,27000000
alg1-prob-2-300|300|300-uuu-3_2.json,2,3,300,u,1232,4,4,1228,203,53,30000,29999,29797,29946,1.7078,300,300,2,2,2,2,298,298,300,2,2,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,29871.5,892360706,0.003246753246753247,0.003246753246753247,0.006666666666666667,0.006666666666666667,0.006666666666666667,NA,NA,0.006666666666666667,27000000
alg1-prob-2-300|300|300-uuu-3_3.json,2,3,300,u,1277,4,4,1273,236,165,29999,29998,29763,29833,1.8398,300,300,2,2,2,2,298,298,300,2,2,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,29798,887979176,0.0031323414252153485,0.0031323414252153485,0.006666666666666667,0.006666666666666667,0.006666666666666667,NA,NA,0.006666666666666667,27000000
alg1-prob-2-300|300|300-uuu-3_4.json,2,3,300,u,1154,4,4,1150,214,172,29999,29999,29785,29827,1.5555,300,300,2,2,2,2,298,298,300,2,2,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,29806,888456808,0.0034662045060658577,0.0034662045060658577,0.006666666666666667,0.006666666666666667,0.006666666666666667,NA,NA,0.006666666666666667,27000000
alg1-prob-2-300|300|300-uuu-3_5.json,2,3,300,u,1312,4,4,1308,73,317,29998,30000,29925,29683,1.7115,300,300,2,2,2,2,298,298,300,2,2,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,29804,888323384,0.003048780487804878,0.003048780487804878,0.006666666666666667,0.006666666666666667,0.006666666666666667,NA,NA,0.006666666666666667,27000000
alg1-prob-2-300|300|300|300-llll-4_1.json,2,4,300,l,18036,697,585,17339,0,1,39629,39745,39629,39744,21.2908,300,300,160,163,155,156,140,137,300,167,159,133,300,159,156,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,39686.5,1575094350,0.03864493235750721,0.03243512974051896,0.5166666666666667,0.52,0.53,0.52,NA,0.5216666666666667,8100000000
alg1-prob-2-300|300|300|300-llll-4_2.json,2,4,300,l,18161,691,564,17470,0,0,39837,39686,39837,39686,21.7278,300,300,151,167,141,159,149,133,300,159,156,141,300,154,150,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,39761.5,1581050706,0.038048565607620724,0.031055558614613732,0.47,0.53,0.52,0.5,NA,0.505,8100000000
alg1-prob-2-300|300|300|300-llll-4_3.json,2,4,300,l,17979,707,560,17272,0,1,39676,39684,39676,39683,21.6696,300,300,157,160,150,155,143,140,300,163,156,137,300,151,141,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,39679.5,1574542068,0.03932365537571611,0.031147449802547418,0.5,0.5166666666666667,0.52,0.47,NA,0.5016666666666667,8100000000
alg1-prob-2-300|300|300|300-llll-4_4.json,2,4,300,l,17898,698,573,17200,2,1,39604,39564,39602,39563,21.33,300,300,157,160,150,155,143,140,300,163,156,137,300,159,154,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,39582.5,1566853092,0.03899877081238127,0.03201475025142474,0.5,0.5166666666666667,0.52,0.5133333333333333,NA,0.5125,8100000000
alg1-prob-2-300|300|300|300-llll-4_5.json,2,4,300,l,17915,714,572,17201,0,0,39795,39678,39795,39678,21.765,300,300,160,151,155,141,140,149,300,167,159,133,300,159,156,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,39736.5,1579065484,0.03985487022048562,0.031928551493162156,0.5166666666666667,0.47,0.53,0.52,NA,0.5091666666666667,8100000000
alg1-prob-2-300|300|300|300-mmmm-4_1.json,2,4,300,m,16430,4049,34,12381,1,0,35662,35483,35661,35483,18.5878,300,300,17,18,10,10,283,282,300,15,12,285,300,16,8,284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,35572,1265430408,0.24643944004869142,0.0020693852708460136,0.03333333333333333,0.03333333333333333,0.04,0.02666666666666667,NA,0.03333333333333333,8100000000
alg1-prob-2-300|300|300|300-mmmm-4_2.json,2,4,300,m,16048,1920,34,14128,1,0,34098,35691,34097,35691,18.4936,300,300,22,9,15,6,278,291,300,14,7,286,300,15,12,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,34894,1217025816,0.11964107676969092,0.00211864406779661,0.05,0.02,0.023333333333333334,0.04,NA,0.03333333333333333,8100000000
alg1-prob-2-300|300|300|300-mmmm-4_3.json,2,4,300,m,15750,2918,32,12832,2,0,36348,34482,36346,34482,17.704,300,300,13,17,8,10,287,283,300,15,12,285,300,16,8,284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,35414,1253353601,0.18526984126984128,0.0020317460317460317,0.02666666666666667,0.03333333333333333,0.04,0.02666666666666667,NA,0.03166666666666667,8100000000
alg1-prob-2-300|300|300|300-mmmm-4_4.json,2,4,300,m,16935,6618,31,10317,0,0,36185,33111,36185,33111,18.3903,300,300,17,20,10,12,283,280,300,14,7,286,300,16,8,284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,34648,1198190832,0.3907883082373782,0.0018305284912902274,0.03333333333333333,0.04,0.023333333333333334,0.02666666666666667,NA,0.030833333333333334,8100000000
alg1-prob-2-300|300|300|300-mmmm-4_5.json,2,4,300,m,17196,6321,36,10875,0,0,35898,34314,35898,34314,18.4168,300,300,22,20,15,12,278,280,300,14,7,286,300,16,8,284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,35106,1231874185,0.36758548499651084,0.00209351011863224,0.05,0.04,0.023333333333333334,0.02666666666666667,NA,0.035,8100000000
alg1-prob-2-300|300|300|300-uull-4_1.json,2,4,300,ul,7541,325,301,7216,111,89,39827,39835,39716,39746,3.8184,300,300,157,159,150,156,143,141,300,2,2,298,300,2,2,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,39731,1578631599,0.04309773239623392,0.039915130619281265,0.5,0.52,0.006666666666666667,0.006666666666666667,NA,0.25833333333333336,8100000000
alg1-prob-2-300|300|300|300-uull-4_2.json,2,4,300,ul,7332,329,306,7003,112,90,39804,39742,39692,39652,3.7425,300,300,163,160,154,155,137,140,300,2,2,298,300,2,2,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,39672,1573946529,0.04487179487179487,0.041734860883797055,0.5133333333333333,0.5166666666666667,0.006666666666666667,0.006666666666666667,NA,0.26083333333333336,8100000000
alg1-prob-2-300|300|300|300-uull-4_3.json,2,4,300,ul,7472,324,286,7148,176,34,39922,39807,39746,39773,3.2708,300,300,157,151,150,141,143,149,300,2,2,298,300,2,2,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,39759.5,1580897178,0.04336188436830835,0.038276231263383295,0.5,0.47,0.006666666666666667,0.006666666666666667,NA,0.24583333333333332,8100000000
alg1-prob-2-300|300|300|300-uull-4_4.json,2,4,300,ul,7215,329,306,6886,53,197,39803,39742,39750,39545,2.9485,300,300,163,160,154,155,137,140,300,2,2,298,300,2,2,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,39647.5,1571993046,0.0455994455994456,0.042411642411642414,0.5133333333333333,0.5166666666666667,0.006666666666666667,0.006666666666666667,NA,0.26083333333333336,8100000000
alg1-prob-2-300|300|300|300-uull-4_5.json,2,4,300,ul,7232,326,299,6906,193,51,39911,39824,39718,39773,2.8998,300,300,161,154,156,150,139,146,300,2,2,298,300,2,2,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,39745.5,1579783506,0.045077433628318585,0.041344026548672565,0.52,0.5,0.006666666666666667,0.006666666666666667,NA,0.25833333333333336,8100000000
alg1-prob-2-300|300|300|300-uuuu-4_1.json,2,4,300,u,2082,5,5,2077,73,218,39999,40000,39926,39782,3.2185,300,300,2,2,2,2,298,298,300,2,2,298,300,2,2,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,39854,1588415841,0.0024015369836695487,0.0024015369836695487,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,NA,0.006666666666666667,8100000000
alg1-prob-2-300|300|300|300-uuuu-4_2.json,2,4,300,u,2552,5,5,2547,288,141,40000,39999,39712,39858,4.5951,300,300,2,2,2,2,298,298,300,2,2,298,300,2,2,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,39785,1582920467,0.001959247648902821,0.001959247648902821,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,NA,0.006666666666666667,8100000000
alg1-prob-2-300|300|300|300-uuuu-4_3.json,2,4,300,u,1760,5,5,1755,165,223,39999,39999,39834,39776,3.4453,300,300,2,2,2,2,298,298,300,2,2,298,300,2,2,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,39805,1584516795,0.002840909090909091,0.002840909090909091,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,NA,0.006666666666666667,8100000000
alg1-prob-2-300|300|300|300-uuuu-4_4.json,2,4,300,u,2140,5,5,2135,138,345,39998,40000,39860,39655,3.4762,300,300,2,2,2,2,298,298,300,2,2,298,300,2,2,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,39757.5,1580727816,0.002336448598130841,0.002336448598130841,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,NA,0.006666666666666667,8100000000
alg1-prob-2-300|300|300|300-uuuu-4_5.json,2,4,300,u,1885,5,5,1880,265,153,39999,39998,39734,39845,3.4147,300,300,2,2,2,2,298,298,300,2,2,298,300,2,2,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,39789.5,1583280810,0.002652519893899204,0.002652519893899204,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,NA,0.006666666666666667,8100000000
alg1-prob-2-300|300|300|300|300-lllll-5_1.json,2,5,300,l,25228,NA,702,NA,2,0,49734,49451,49732,49451,33.3417,300,300,157,161,150,156,143,139,300,167,159,133,300,154,150,146,300,159,154,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,49591.5,2459396316,NA,0.027826224829554463,0.5,0.52,0.53,0.5,0.5133333333333333,0.5126666666666667,2430000000000
alg1-prob-2-300|300|300|300|300-lllll-5_2.json,2,5,300,l,25113,NA,700,NA,0,1,49590,49605,49590,49604,3.2516,300,300,157,160,150,155,143,140,300,163,156,137,300,161,156,139,300,154,150,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,49597,2459961555,NA,0.027874009477163224,0.5,0.5166666666666667,0.52,0.52,0.5,0.5113333333333333,2430000000000
alg1-prob-2-300|300|300|300|300-lllll-5_3.json,2,5,300,l,25109,NA,698,NA,0,0,49712,49557,49712,49557,3.208,300,300,157,160,150,155,143,140,300,151,141,149,300,159,156,141,300,154,150,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,49634.5,2463676854,NA,0.02779879724401609,0.5,0.5166666666666667,0.47,0.52,0.5,0.5013333333333333,2430000000000
alg1-prob-2-300|300|300|300|300-lllll-5_4.json,2,5,300,l,25134,NA,692,NA,1,2,49557,49521,49556,49519,3.2479,300,300,163,157,154,150,137,143,300,160,155,140,300,163,156,137,300,151,141,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,49537.5,2454062640,NA,0.02753242619559163,0.5133333333333333,0.5,0.5166666666666667,0.52,0.47,0.504,2430000000000
alg1-prob-2-300|300|300|300|300-lllll-5_5.json,2,5,300,l,25344,NA,703,NA,0,0,49720,49582,49720,49582,3.1485,300,300,157,160,150,155,143,140,300,151,141,149,300,167,159,133,300,159,156,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,49651,2465316343,NA,0.027738320707070708,0.5,0.5166666666666667,0.47,0.53,0.52,0.5073333333333333,2430000000000
alg1-prob-2-300|300|300|300|300-mmmmm-5_1.json,2,5,300,m,25541,10123,43,15418,2,0,43985,44702,43983,44702,48.7866,300,300,22,13,15,8,278,287,300,18,10,282,300,9,6,291,300,15,12,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,44342.5,1966216752,0.39634313456794956,0.0016835675971966643,0.05,0.02666666666666667,0.03333333333333333,0.02,0.04,0.034,2430000000000
alg1-prob-2-300|300|300|300|300-mmmmm-5_2.json,2,5,300,m,25095,9154,37,15941,2,0,44015,42522,44013,42522,46.3307,300,300,13,13,11,8,287,287,300,17,10,283,300,18,10,282,300,9,6,291,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,43267.5,1871607322,0.36477385933452877,0.001474397290296872,0.03666666666666667,0.02666666666666667,0.03333333333333333,0.03333333333333333,0.02,0.03,2430000000000
alg1-prob-2-300|300|300|300|300-mmmmm-5_3.json,2,5,300,m,26876,14958,41,11918,2,0,43794,43391,43792,43391,49.8538,300,300,13,18,8,10,287,282,300,20,12,280,300,14,7,286,300,15,12,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,43591.5,1900265856,0.5565560351242744,0.0015255246316416133,0.02666666666666667,0.03333333333333333,0.04,0.023333333333333334,0.04,0.03266666666666667,2430000000000
alg1-prob-2-300|300|300|300|300-mmmmm-5_4.json,2,5,300,m,26234,13795,40,12439,1,0,43207,43471,43206,43471,46.3927,300,300,18,9,10,6,282,291,300,20,12,280,300,15,12,285,300,16,8,284,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,43338.5,1878294704,0.5258443241594877,0.0015247388884653502,0.03333333333333333,0.02,0.04,0.04,0.02666666666666667,0.032,2430000000000
alg1-prob-2-300|300|300|300|300-mmmmm-5_5.json,2,5,300,m,27875,17514,42,10361,1,0,45197,42331,45196,42331,45.8382,300,300,22,13,15,8,278,287,300,20,12,280,300,14,7,286,300,16,8,284,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,43763.5,1913279404,0.628304932735426,0.001506726457399103,0.05,0.02666666666666667,0.04,0.023333333333333334,0.02666666666666667,0.03333333333333333,2430000000000
alg1-prob-2-300|300|300|300|300-uuull-5_1.json,2,5,300,ul,9870,336,300,9534,304,173,49805,49739,49501,49566,5.5958,300,300,163,157,154,150,137,143,300,2,2,298,300,2,2,298,300,2,2,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,49533.5,2453665634,0.03404255319148936,0.030395136778115502,0.5133333333333333,0.5,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.20666666666666667,2430000000000
alg1-prob-2-300|300|300|300|300-uuull-5_2.json,2,5,300,ul,9068,345,299,8723,274,174,49897,49840,49623,49666,5.2836,300,300,157,167,150,159,143,133,300,2,2,298,300,2,2,298,300,2,2,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,49644.5,2464675208,0.03804587560652845,0.03297309219232466,0.5,0.53,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.21,2430000000000
alg1-prob-2-300|300|300|300|300-uuull-5_3.json,2,5,300,ul,9191,338,306,8853,93,170,49776,49883,49683,49713,5.3941,300,300,163,161,156,156,137,139,300,2,2,298,300,2,2,298,300,2,2,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,49698,2469990376,0.036775106082036775,0.033293439234033294,0.52,0.52,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.212,2430000000000
alg1-prob-2-300|300|300|300|300-uuull-5_4.json,2,5,300,ul,9380,337,302,9043,244,15,49783,49766,49539,49751,6.0394,300,300,163,159,154,156,137,141,300,2,2,298,300,2,2,298,300,2,2,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,49645,2464714080,0.035927505330490404,0.03219616204690832,0.5133333333333333,0.52,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.21066666666666667,2430000000000
alg1-prob-2-300|300|300|300|300-uuull-5_5.json,2,5,300,ul,9209,331,298,8878,241,147,49849,49686,49608,49539,5.0584,300,300,157,159,150,154,143,141,300,2,2,298,300,2,2,298,300,2,2,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,49573.5,2457629860,0.03594309914214355,0.032359648170268214,0.5,0.5133333333333333,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.20666666666666667,2430000000000
alg1-prob-2-300|300|300|300|300-uuuuu-5_1.json,2,5,300,u,2733,6,6,2727,339,180,49999,49998,49660,49818,6.9142,300,300,2,2,2,2,298,298,300,2,2,298,300,2,2,298,300,2,2,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,49739,2474061359,0.0021953896816684962,0.0021953896816684962,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,2430000000000
alg1-prob-2-300|300|300|300|300-uuuuu-5_2.json,2,5,300,u,2574,6,6,2568,391,224,49999,49998,49608,49774,5.7899,300,300,2,2,2,2,298,298,300,2,2,298,300,2,2,298,300,2,2,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,49691,2469287975,0.002331002331002331,0.002331002331002331,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,2430000000000
alg1-prob-2-300|300|300|300|300-uuuuu-5_3.json,2,5,300,u,2944,6,6,2938,97,321,49998,50000,49901,49679,7.4936,300,300,2,2,2,2,298,298,300,2,2,298,300,2,2,298,300,2,2,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,49790,2479131360,0.0020380434782608695,0.0020380434782608695,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,2430000000000
alg1-prob-2-300|300|300|300|300-uuuuu-5_4.json,2,5,300,u,2813,6,6,2807,207,461,49997,49999,49790,49538,6.2386,300,300,2,2,2,2,298,298,300,2,2,298,300,2,2,298,300,2,2,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,49664,2466596349,0.002132954141485958,0.002132954141485958,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,2430000000000
alg1-prob-2-300|300|300|300|300-uuuuu-5_5.json,2,5,300,u,2635,6,6,2629,222,384,49998,49999,49776,49615,6.6462,300,300,2,2,2,2,298,298,300,2,2,298,300,2,2,298,300,2,2,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,49695.5,2469735632,0.0022770398481973433,0.0022770398481973433,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,2430000000000
alg1-prob-2-50|50-ll-2_1.json,2,2,50,l,367,89,89,278,32,9,19572,18990,19540,18981,0.011,50,50,42,48,42,48,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,19260.5,370927262,0.24250681198910082,0.24250681198910082,0.84,0.96,NA,NA,NA,0.8999999999999999,2500
alg1-prob-2-50|50-ll-2_2.json,2,2,50,l,380,90,88,290,7,4,19694,19589,19687,19585,0.0113,50,50,43,48,43,46,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,19636,385609168,0.23684210526315788,0.23157894736842105,0.86,0.92,NA,NA,NA,0.89,2500
alg1-prob-2-50|50-ll-2_3.json,2,2,50,l,422,88,88,334,5,9,19522,19547,19517,19538,0.0109,50,50,47,42,47,42,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,19527.5,381362202,0.20853080568720378,0.20853080568720378,0.94,0.84,NA,NA,NA,0.8899999999999999,2500
alg1-prob-2-50|50-ll-2_4.json,2,2,50,l,382,92,90,290,8,2,19773,19457,19765,19455,0.011,50,50,50,43,48,43,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,19610,384567296,0.24083769633507854,0.2356020942408377,0.96,0.86,NA,NA,NA,0.9099999999999999,2500
alg1-prob-2-50|50-ll-2_5.json,2,2,50,l,378,93,92,285,22,7,19517,19159,19495,19152,0.0109,50,50,47,47,47,46,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,19323.5,373406888,0.24603174603174602,0.24338624338624337,0.94,0.92,NA,NA,NA,0.9299999999999999,2500
alg1-prob-2-50|50-mm-2_1.json,2,2,50,m,297,21,21,276,57,40,18226,18945,18169,18905,0.014,50,50,9,13,9,13,41,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,18537,343522020,0.0707070707070707,0.0707070707070707,0.18,0.26,NA,NA,NA,0.22,2500
alg1-prob-2-50|50-mm-2_2.json,2,2,50,m,281,17,17,264,75,21,18346,18452,18271,18431,0.0118,50,50,10,8,10,8,40,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,18351,336789504,0.060498220640569395,0.060498220640569395,0.2,0.16,NA,NA,NA,0.18,2500
alg1-prob-2-50|50-mm-2_3.json,2,2,50,m,300,14,14,286,81,370,17186,18058,17105,17688,0.0117,50,50,9,6,9,6,41,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,17396.5,302588034,0.04666666666666667,0.04666666666666667,0.18,0.12,NA,NA,NA,0.15,2500
alg1-prob-2-50|50-mm-2_4.json,2,2,50,m,237,13,13,224,21,57,18131,17049,18110,16992,0.0118,50,50,5,9,5,9,45,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,17551,307760223,0.05485232067510549,0.05485232067510549,0.1,0.18,NA,NA,NA,0.14,2500
alg1-prob-2-50|50-mm-2_5.json,2,2,50,m,336,16,16,320,47,36,18565,18187,18518,18151,0.0117,50,50,8,9,8,9,42,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,18334.5,336156888,0.047619047619047616,0.047619047619047616,0.16,0.18,NA,NA,NA,0.16999999999999998,2500
alg1-prob-2-50|50-ul-2_1.json,2,2,50,ul,173,48,48,125,225,101,19851,19788,19626,19687,0.0117,50,50,47,2,47,2,3,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,19656.5,386416376,0.2774566473988439,0.2774566473988439,0.94,0.04,NA,NA,NA,0.49,2500
alg1-prob-2-50|50-ul-2_2.json,2,2,50,ul,245,49,47,196,1103,44,19718,19908,18615,19864,0.011,50,50,48,2,46,2,2,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,19239.5,369806840,0.2,0.19183673469387755,0.92,0.04,NA,NA,NA,0.48000000000000004,2500
alg1-prob-2-50|50-ul-2_3.json,2,2,50,ul,151,45,45,106,137,301,19181,19798,19044,19497,0.011,50,50,44,2,44,2,6,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,19270.5,371339410,0.2980132450331126,0.2980132450331126,0.88,0.04,NA,NA,NA,0.46,2500
alg1-prob-2-50|50-ul-2_4.json,2,2,50,ul,239,44,44,195,1110,40,19976,19559,18866,19519,0.0111,50,50,43,2,43,2,7,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,19192.5,368283840,0.18410041841004185,0.18410041841004185,0.86,0.04,NA,NA,NA,0.45,2500
